simulation_id,probability,payoutMultiplier
127,0.0001,400
128,0.0001,1500
129,0.0001,740
130,0.0001,0
131,0.0001,300
132,0.0001,300
133,0.0001,300
134,0.0001,0
135,0.0001,300
136,0.0001,0
137,0.0001,1500
138,0.0001,0
139,0.0001,900
140,0.0001,300
141,0.0001,300
142,0.0001,3690
143,0.0001,0
144,0.0001,20940
145,0.0001,3700
146,0.0001,1800
147,0.0001,300
148,0.0001,1200
149,0.0001,1200
150,0.0001,0
151,0.0001,2000
152,0.0001,900
153,0.0001,900
154,0.0001,300
155,0.0001,0
156,0.0001,500
157,0.0001,1200
158,0.0001,3750
159,0.0001,900
160,0.0001,0
161,0.0001,300
162,0.0001,2100
163,0.0001,1500
164,0.0001,0
165,0.0001,1500
166,0.0001,0
167,0.0001,0
168,0.0001,1800
169,0.0001,600
170,0.0001,450
171,0.0001,900
172,0.0001,0
173,0.0001,300
174,0.0001,400
175,0.0001,1500
176,0.0001,900
177,0.0001,0
178,0.0001,0
179,0.0001,300
180,0.0001,1600
181,0.0001,1800
182,0.0001,1500
183,0.0001,1500
184,0.0001,2100
185,0.0001,6980
186,0.0001,1200
187,0.0001,1500
188,0.0001,700
189,0.0001,2100
190,0.0001,0
191,0.0001,0
192,0.0001,600
193,0.0001,900
194,0.0001,800
195,0.0001,23640
196,0.0001,900
197,0.0001,0
198,0.0001,840
199,0.0001,0
200,0.0001,0
201,0.0001,1050
202,0.0001,300
203,0.0001,400
204,0.0001,0
205,0.0001,540
206,0.0001,11300
207,0.0001,27420
208,0.0001,3700
209,0.0001,0
210,0.0001,1500
211,0.0001,1800
212,0.0001,20880
213,0.0001,1500
214,0.0001,400
215,0.0001,0
216,0.0001,2140
217,0.0001,0
218,0.0001,900
219,0.0001,0
220,0.0001,1500
221,0.0001,0
222,0.0001,1500
223,0.0001,0
224,0.0001,400
225,0.0001,1500
226,0.0001,2100
227,0.0001,0
228,0.0001,0
229,0.0001,400
230,0.0001,1200
231,0.0001,1500
232,0.0001,900
233,0.0001,0
234,0.0001,0
235,0.0001,300
236,0.0001,0
237,0.0001,500
238,0.0001,900
239,0.0001,300
240,0.0001,0
241,0.0001,300
242,0.0001,700
243,0.0001,0
244,0.0001,0
245,0.0001,6980
246,0.0001,1600
247,0.0001,990
248,0.0001,640
249,0.0001,0
250,0.0001,0
251,0.0001,0
252,0.0001,11600
253,0.0001,0
254,0.0001,300
255,0.0001,0
256,0.0001,0
257,0.0001,0
258,0.0001,1200
259,0.0001,10200
260,0.0001,0
261,0.0001,400
262,0.0001,500
263,0.0001,600
264,0.0001,0
265,0.0001,300
266,0.0001,1500
267,0.0001,300
268,0.0001,900
269,0.0001,1200
270,0.0001,900
271,0.0001,15750
272,0.0001,900
273,0.0001,9240
274,0.0001,1200
275,0.0001,1650
276,0.0001,2000
277,0.0001,900
278,0.0001,300
279,0.0001,0
280,0.0001,790
281,0.0001,400
282,0.0001,300
283,0.0001,400
284,0.0001,20880
285,0.0001,0
286,0.0001,0
287,0.0001,1200
288,0.0001,0
289,0.0001,0
290,0.0001,0
291,0.0001,300
292,0.0001,0
293,0.0001,0
294,0.0001,0
295,0.0001,3600
296,0.0001,0
297,0.0001,940
298,0.0001,0
299,0.0001,0
300,0.0001,2100
301,0.0001,350
302,0.0001,0
303,0.0001,1800
304,0.0001,4500
305,0.0001,400
306,0.0001,900
307,0.0001,900
308,0.0001,900
309,0.0001,0
310,0.0001,0
311,0.0001,450
312,0.0001,4500
313,0.0001,600
314,0.0001,300
315,0.0001,1200
316,0.0001,0
317,0.0001,23340
318,0.0001,0
319,0.0001,300
320,0.0001,0
321,0.0001,300
322,0.0001,0
323,0.0001,1200
324,0.0001,1500
325,0.0001,1620
326,0.0001,21540
327,0.0001,0
328,0.0001,1200
329,0.0001,3300
330,0.0001,0
331,0.0001,900
332,0.0001,900
333,0.0001,500
334,0.0001,0
335,0.0001,0
336,0.0001,0
337,0.0001,0
338,0.0001,0
339,0.0001,900
340,0.0001,0
341,0.0001,1200
342,0.0001,11400
343,0.0001,1500
344,0.0001,940
345,0.0001,1860
346,0.0001,0
347,0.0001,900
348,0.0001,600
349,0.0001,0
350,0.0001,1500
351,0.0001,0
352,0.0001,3540
353,0.0001,300
354,0.0001,900
355,0.0001,900
356,0.0001,900
357,0.0001,900
358,0.0001,400
359,0.0001,2100
360,0.0001,900
361,0.0001,0
362,0.0001,6980
363,0.0001,900
364,0.0001,0
365,0.0001,900
366,0.0001,740
367,0.0001,300
368,0.0001,300
369,0.0001,300
370,0.0001,900
371,0.0001,0
372,0.0001,0
373,0.0001,0
374,0.0001,900
375,0.0001,300
376,0.0001,940
377,0.0001,1300
378,0.0001,6930
379,0.0001,900
380,0.0001,0
381,0.0001,300
382,0.0001,900
383,0.0001,0
384,0.0001,240
385,0.0001,3600
386,0.0001,1800
387,0.0001,1900
388,0.0001,600
389,0.0001,0
390,0.0001,0
391,0.0001,0
392,0.0001,0
393,0.0001,1800
394,0.0001,0
395,0.0001,1200
396,0.0001,600
397,0.0001,1500
398,0.0001,790
399,0.0001,900
400,0.0001,0
401,0.0001,300
402,0.0001,6980
403,0.0001,400
404,0.0001,1500
405,0.0001,300
406,0.0001,0
407,0.0001,900
408,0.0001,0
409,0.0001,600
410,0.0001,0
411,0.0001,0
412,0.0001,0
413,0.0001,2700
414,0.0001,600
415,0.0001,1500
416,0.0001,300
417,0.0001,300
418,0.0001,800
419,0.0001,400
420,0.0001,0
421,0.0001,5400
422,0.0001,2000
423,0.0001,0
424,0.0001,27420
425,0.0001,36400
