simulation_id,probability,payoutMultiplier
269,0.0001,1019
270,0.0001,182
271,0.0001,3299
272,0.0001,54
273,0.0001,799
274,0.0001,1667
275,0.0001,155
276,0.0001,1616
277,0.0001,201
278,0.0001,655
279,0.0001,155
280,0.0001,1735
281,0.0001,710
282,0.0001,838
283,0.0001,73
284,0.0001,47
285,0.0001,1097
286,0.0001,1554
287,0.0001,257
288,0.0001,39
289,0.0001,4790
290,0.0001,100
291,0.0001,3014
292,0.0001,0
293,0.0001,1744
294,0.0001,2202
295,0.0001,69
296,0.0001,1077
297,0.0001,148
298,0.0001,860
299,0.0001,110
300,0.0001,0
301,0.0001,170
302,0.0001,1686
303,0.0001,1870
304,0.0001,62
305,0.0001,262
306,0.0001,2516
307,0.0001,956
308,0.0001,799
309,0.0001,922
310,0.0001,1465
311,0.0001,705
312,0.0001,1806
313,0.0001,139
314,0.0001,155
315,0.0001,848
316,0.0001,54
317,0.0001,1465
318,0.0001,31
319,0.0001,5056
320,0.0001,306
321,0.0001,1587
322,0.0001,2442
323,0.0001,1457
324,0.0001,1429
325,0.0001,908
326,0.0001,47
327,0.0001,31
328,0.0001,116
329,0.0001,93
330,0.0001,155
331,0.0001,155
332,0.0001,82
333,0.0001,768
334,0.0001,117
335,0.0001,42
336,0.0001,2170
337,0.0001,1058
338,0.0001,103
339,0.0001,1070
340,0.0001,124
341,0.0001,170
342,0.0001,207
343,0.0001,46
344,0.0001,109
345,0.0001,131
346,0.0001,2203
347,0.0001,1865
348,0.0001,205
349,0.0001,986
350,0.0001,0
351,0.0001,46
352,0.0001,3172
353,0.0001,129
354,0.0001,828
355,0.0001,1408
356,0.0001,148
357,0.0001,0
358,0.0001,3854
359,0.0001,2369
360,0.0001,860
361,0.0001,139
362,0.0001,2458
363,0.0001,130
364,0.0001,666
365,0.0001,2383
366,0.0001,1724
367,0.0001,952
368,0.0001,819
369,0.0001,1572
370,0.0001,185
371,0.0001,1632
372,0.0001,942
373,0.0001,1775
374,0.0001,124
375,0.0001,3697
376,0.0001,312
377,0.0001,4328
378,0.0001,4138
379,0.0001,1670
380,0.0001,1062
381,0.0001,0
382,0.0001,784
383,0.0001,85
384,0.0001,1059
385,0.0001,775
386,0.0001,956
387,0.0001,989
388,0.0001,139
389,0.0001,1757
390,0.0001,165
391,0.0001,225
392,0.0001,922
393,0.0001,0
394,0.0001,62
395,0.0001,1675
396,0.0001,724
397,0.0001,177
398,0.0001,46
399,0.0001,3330
400,0.0001,108
401,0.0001,847
402,0.0001,1056
403,0.0001,124
404,0.0001,224
405,0.0001,1803
406,0.0001,1541
407,0.0001,62
408,0.0001,1271
409,0.0001,904
410,0.0001,108
411,0.0001,78
412,0.0001,660
413,0.0001,0
414,0.0001,126
415,0.0001,1579
416,0.0001,179
417,0.0001,2289
418,0.0001,720
419,0.0001,4326
420,0.0001,855
421,0.0001,697
422,0.0001,675
423,0.0001,258
424,0.0001,108
425,0.0001,1084
426,0.0001,62
427,0.0001,155
428,0.0001,1460
429,0.0001,660
430,0.0001,1030
431,0.0001,73
432,0.0001,283
433,0.0001,123
434,0.0001,2275
435,0.0001,1739
436,0.0001,16
437,0.0001,1762
438,0.0001,2359
439,0.0001,733
440,0.0001,697
441,0.0001,93
442,0.0001,833
443,0.0001,3779
444,0.0001,766
445,0.0001,119
446,0.0001,352
447,0.0001,124
448,0.0001,16
449,0.0001,108
450,0.0001,701
451,0.0001,953
452,0.0001,855
453,0.0001,47
454,0.0001,139
455,0.0001,125
456,0.0001,62
457,0.0001,684
458,0.0001,904
459,0.0001,3948
460,0.0001,774
461,0.0001,743
462,0.0001,4511
463,0.0001,46
464,0.0001,62
465,0.0001,1941
466,0.0001,111
467,0.0001,156
468,0.0001,78
469,0.0001,2628
470,0.0001,171
471,0.0001,1540
472,0.0001,77
473,0.0001,934
474,0.0001,735
475,0.0001,2115
476,0.0001,962
477,0.0001,1210
478,0.0001,155
479,0.0001,62
480,0.0001,62
481,0.0001,0
482,0.0001,23
483,0.0001,3237
484,0.0001,658
485,0.0001,731
486,0.0001,46
487,0.0001,86
488,0.0001,94
489,0.0001,2565
490,0.0001,1610
491,0.0001,77
492,0.0001,108
493,0.0001,954
494,0.0001,124
495,0.0001,190
496,0.0001,714
497,0.0001,188
498,0.0001,687
499,0.0001,62
500,0.0001,259
501,0.0001,964
502,0.0001,78
503,0.0001,996
504,0.0001,1267
505,0.0001,4899
506,0.0001,0
507,0.0001,77
508,0.0001,105
509,0.0001,146
510,0.0001,193
511,0.0001,193
512,0.0001,3119
513,0.0001,688
514,0.0001,201
515,0.0001,31
516,0.0001,223
517,0.0001,78
518,0.0001,232
519,0.0001,745
520,0.0001,108
521,0.0001,953
522,0.0001,1659
523,0.0001,109
524,0.0001,47
525,0.0001,93
526,0.0001,868
527,0.0001,679
528,0.0001,1029
529,0.0001,899
530,0.0001,4259
531,0.0001,688
532,0.0001,4455
533,0.0001,1168
534,0.0001,200
535,0.0001,768
536,0.0001,70
537,0.0001,1820
538,0.0001,62
539,0.0001,226
540,0.0001,863
541,0.0001,1032
542,0.0001,847
543,0.0001,108
544,0.0001,46
545,0.0001,858
546,0.0001,767
547,0.0001,1591
548,0.0001,0
549,0.0001,799
550,0.0001,1418
551,0.0001,891
552,0.0001,1512
553,0.0001,132
554,0.0001,31
555,0.0001,46
556,0.0001,186
557,0.0001,108
558,0.0001,62
559,0.0001,125
560,0.0001,1092
561,0.0001,1288
562,0.0001,4011
563,0.0001,253
564,0.0001,54
565,0.0001,1032
566,0.0001,239
567,0.0001,942
568,0.0001,135
569,0.0001,3201
570,0.0001,1032
571,0.0001,92
572,0.0001,46
573,0.0001,920
574,0.0001,23
575,0.0001,128
576,0.0001,63
577,0.0001,108
578,0.0001,31
579,0.0001,154
580,0.0001,31
581,0.0001,766
582,0.0001,316
583,0.0001,131
584,0.0001,968
585,0.0001,977
586,0.0001,31
587,0.0001,101
588,0.0001,1604
589,0.0001,678
590,0.0001,85
591,0.0001,2950
592,0.0001,751
593,0.0001,3181
594,0.0001,102
595,0.0001,674
596,0.0001,31
597,0.0001,1405
598,0.0001,177
599,0.0001,139
600,0.0001,1442
601,0.0001,858
602,0.0001,0
603,0.0001,216
604,0.0001,1208
605,0.0001,191
606,0.0001,31
607,0.0001,46
608,0.0001,0
609,0.0001,145
610,0.0001,3034
611,0.0001,176
612,0.0001,47
613,0.0001,123
614,0.0001,0
615,0.0001,47
616,0.0001,3047
617,0.0001,92
618,0.0001,902
619,0.0001,868
620,0.0001,232
621,0.0001,23
622,0.0001,93
623,0.0001,72
624,0.0001,3268
625,0.0001,917
626,0.0001,1659
627,0.0001,200
628,0.0001,863
629,0.0001,46
630,0.0001,814
631,0.0001,1673
632,0.0001,1542
633,0.0001,892
634,0.0001,3237
635,0.0001,3046
636,0.0001,0
637,0.0001,217
638,0.0001,0
639,0.0001,210
640,0.0001,31
641,0.0001,260
642,0.0001,93
643,0.0001,1456
644,0.0001,142
645,0.0001,1547
646,0.0001,924
647,0.0001,216
648,0.0001,1610
649,0.0001,1744
650,0.0001,1747
651,0.0001,116
652,0.0001,46
653,0.0001,62
654,0.0001,674
655,0.0001,1151
656,0.0001,1135
657,0.0001,2477
658,0.0001,108
659,0.0001,16
660,0.0001,93
661,0.0001,1684
662,0.0001,62
663,0.0001,3540
664,0.0001,1593
665,0.0001,3329
666,0.0001,0
667,0.0001,1293
668,0.0001,829
669,0.0001,1546
670,0.0001,247
671,0.0001,908
672,0.0001,140
673,0.0001,16
674,0.0001,910
675,0.0001,1446
676,0.0001,1000
677,0.0001,1344
678,0.0001,187
679,0.0001,1615
680,0.0001,82
681,0.0001,1176
682,0.0001,822
683,0.0001,139
684,0.0001,490
685,0.0001,219
686,0.0001,612
687,0.0001,41
688,0.0001,62
689,0.0001,62
690,0.0001,23
691,0.0001,114
692,0.0001,1326
693,0.0001,85
694,0.0001,3997
695,0.0001,830
696,0.0001,206
697,0.0001,0
698,0.0001,62
699,0.0001,5019
700,0.0001,0
701,0.0001,792
702,0.0001,892
703,0.0001,123
704,0.0001,225
705,0.0001,658
706,0.0001,194
707,0.0001,717
708,0.0001,78
709,0.0001,832
710,0.0001,941
711,0.0001,108
712,0.0001,832
713,0.0001,1010
714,0.0001,117
715,0.0001,1803
716,0.0001,16
717,0.0001,206
718,0.0001,702
719,0.0001,158
720,0.0001,928
721,0.0001,283
722,0.0001,46
723,0.0001,85
724,0.0001,171
725,0.0001,777
726,0.0001,3510
727,0.0001,894
728,0.0001,31
729,0.0001,47
730,0.0001,62
731,0.0001,768
732,0.0001,77
733,0.0001,77
734,0.0001,16
735,0.0001,32
736,0.0001,0
737,0.0001,1139
738,0.0001,730
739,0.0001,290
740,0.0001,267
741,0.0001,1559
742,0.0001,207
743,0.0001,1678
744,0.0001,815
745,0.0001,1519
746,0.0001,1073
747,0.0001,175
748,0.0001,31
749,0.0001,992
750,0.0001,1544
751,0.0001,879
752,0.0001,1536
753,0.0001,213
754,0.0001,140
755,0.0001,155
756,0.0001,62
757,0.0001,279
758,0.0001,70
759,0.0001,1438
760,0.0001,185
761,0.0001,853
762,0.0001,46
763,0.0001,871
764,0.0001,155
765,0.0001,953
766,0.0001,62
767,0.0001,339
768,0.0001,812
769,0.0001,23
770,0.0001,1677
771,0.0001,114
772,0.0001,876
773,0.0001,785
774,0.0001,1205
775,0.0001,782
776,0.0001,119
777,0.0001,109
778,0.0001,108
779,0.0001,1108
780,0.0001,2903
781,0.0001,227
782,0.0001,217
783,0.0001,937
784,0.0001,961
785,0.0001,62
786,0.0001,2252
787,0.0001,746
788,0.0001,1182
789,0.0001,0
790,0.0001,741
791,0.0001,221
792,0.0001,387
793,0.0001,770
794,0.0001,2427
795,0.0001,41
796,0.0001,902
797,0.0001,171
798,0.0001,3364
799,0.0001,82
800,0.0001,806
801,0.0001,31
802,0.0001,108
803,0.0001,1008
804,0.0001,232
805,0.0001,31
806,0.0001,23
807,0.0001,247
808,0.0001,92
809,0.0001,1577
810,0.0001,123
811,0.0001,93
812,0.0001,1140
813,0.0001,77
814,0.0001,973
815,0.0001,1582
816,0.0001,124
817,0.0001,876
818,0.0001,72
819,0.0001,144
820,0.0001,103
821,0.0001,952
822,0.0001,123
823,0.0001,129
824,0.0001,271
825,0.0001,185
826,0.0001,2557
827,0.0001,62
828,0.0001,154
829,0.0001,961
830,0.0001,3616
831,0.0001,5774
832,0.0001,1868
833,0.0001,249
834,0.0001,46
835,0.0001,159
836,0.0001,94
837,0.0001,786
838,0.0001,1621
839,0.0001,1678
840,0.0001,0
841,0.0001,0
842,0.0001,140
843,0.0001,247
844,0.0001,93
845,0.0001,781
846,0.0001,720
847,0.0001,1430
848,0.0001,977
849,0.0001,1537
850,0.0001,83
851,0.0001,843
852,0.0001,872
853,0.0001,999
854,0.0001,46
855,0.0001,93
856,0.0001,911
857,0.0001,152
858,0.0001,54
859,0.0001,62
860,0.0001,0
861,0.0001,830
862,0.0001,900
863,0.0001,758
864,0.0001,894
865,0.0001,1024
866,0.0001,31
867,0.0001,1756
868,0.0001,4051
869,0.0001,941
870,0.0001,799
871,0.0001,797
872,0.0001,124
873,0.0001,2016
874,0.0001,1783
875,0.0001,215
876,0.0001,31
877,0.0001,831
878,0.0001,41
879,0.0001,155
880,0.0001,943
881,0.0001,139
882,0.0001,720
883,0.0001,125
884,0.0001,877
885,0.0001,260
886,0.0001,64
887,0.0001,155
888,0.0001,956
889,0.0001,46
890,0.0001,62
891,0.0001,185
892,0.0001,78
893,0.0001,1509
894,0.0001,85
895,0.0001,93
896,0.0001,1562
897,0.0001,436
898,0.0001,2600
899,0.0001,223
900,0.0001,259
901,0.0001,0
902,0.0001,1536
903,0.0001,2358
904,0.0001,155
905,0.0001,211
906,0.0001,77
907,0.0001,69
908,0.0001,754
909,0.0001,93
910,0.0001,94
911,0.0001,759
912,0.0001,139
913,0.0001,812
914,0.0001,116
915,0.0001,46
916,0.0001,124
917,0.0001,886
918,0.0001,1044
919,0.0001,876
920,0.0001,817
921,0.0001,1005
922,0.0001,154
923,0.0001,756
924,0.0001,0
925,0.0001,62
926,0.0001,93
927,0.0001,224
928,0.0001,1078
929,0.0001,674
930,0.0001,3196
931,0.0001,3157
932,0.0001,199
933,0.0001,77
934,0.0001,86
935,0.0001,1646
936,0.0001,689
937,0.0001,222
938,0.0001,884
939,0.0001,675
940,0.0001,171
941,0.0001,46
942,0.0001,3218
943,0.0001,78
944,0.0001,0
945,0.0001,391
946,0.0001,95
947,0.0001,70
948,0.0001,32
949,0.0001,77
950,0.0001,690
951,0.0001,0
952,0.0001,241
953,0.0001,1043
954,0.0001,676
955,0.0001,62
956,0.0001,830
957,0.0001,147
958,0.0001,93
959,0.0001,185
960,0.0001,147
961,0.0001,108
962,0.0001,221
963,0.0001,245
964,0.0001,288
965,0.0001,676
966,0.0001,295
967,0.0001,909
968,0.0001,1055
969,0.0001,2275
970,0.0001,155
971,0.0001,1164
972,0.0001,164
973,0.0001,108
974,0.0001,44
975,0.0001,247
976,0.0001,765
977,0.0001,16
978,0.0001,171
979,0.0001,85
980,0.0001,123
981,0.0001,98
982,0.0001,46
983,0.0001,1450
984,0.0001,173
985,0.0001,1552
986,0.0001,871
987,0.0001,0
988,0.0001,794
989,0.0001,85
990,0.0001,294
991,0.0001,123
992,0.0001,186
993,0.0001,956
994,0.0001,1377
995,0.0001,3492
996,0.0001,167
997,0.0001,1064
998,0.0001,612
999,0.0001,171
1000,0.0001,1553
1001,0.0001,1619
1002,0.0001,93
1003,0.0001,62
1004,0.0001,1628
1005,0.0001,274
1006,0.0001,256
1007,0.0001,146
1008,0.0001,631
1009,0.0001,1716
1010,0.0001,794
1011,0.0001,171
1012,0.0001,720
1013,0.0001,77
1014,0.0001,224
1015,0.0001,707
1016,0.0001,132
1017,0.0001,47
1018,0.0001,3429
1019,0.0001,931
1020,0.0001,2562
1021,0.0001,109
1022,0.0001,198
1023,0.0001,78
1024,0.0001,82
1025,0.0001,3992
1026,0.0001,62
1027,0.0001,31
1028,0.0001,881
1029,0.0001,0
1030,0.0001,1948
1031,0.0001,680
1032,0.0001,78
1033,0.0001,176
1034,0.0001,139
1035,0.0001,801
1036,0.0001,766
1037,0.0001,31
1038,0.0001,92
1039,0.0001,46
1040,0.0001,1520
1041,0.0001,62
1042,0.0001,228
1043,0.0001,140
1044,0.0001,677
1045,0.0001,62
1046,0.0001,1020
1047,0.0001,62
1048,0.0001,82
1049,0.0001,3759
1050,0.0001,242
1051,0.0001,4522
1052,0.0001,705
1053,0.0001,202
1054,0.0001,228
1055,0.0001,247
1056,0.0001,751
1057,0.0001,171
1058,0.0001,2289
1059,0.0001,170
1060,0.0001,47
1061,0.0001,2197
1062,0.0001,2395
1063,0.0001,154
1064,0.0001,1531
1065,0.0001,876
1066,0.0001,732
1067,0.0001,93
1068,0.0001,758
1069,0.0001,201
1070,0.0001,157
1071,0.0001,210
1072,0.0001,397
1073,0.0001,902
1074,0.0001,0
1075,0.0001,150
1076,0.0001,124
1077,0.0001,242
1078,0.0001,1001
1079,0.0001,851
1080,0.0001,16
1081,0.0001,185
1082,0.0001,876
1083,0.0001,201
1084,0.0001,1561
1085,0.0001,93
1086,0.0001,1691
1087,0.0001,52
1088,0.0001,77
1089,0.0001,853
1090,0.0001,62
1091,0.0001,0
1092,0.0001,1589
1093,0.0001,47
1094,0.0001,850
1095,0.0001,47
1096,0.0001,155
1097,0.0001,1616
1098,0.0001,768
1099,0.0001,240
1100,0.0001,1677
1101,0.0001,713
1102,0.0001,16
1103,0.0001,62
1104,0.0001,139
1105,0.0001,62
1106,0.0001,3445
1107,0.0001,717
1108,0.0001,1209
1109,0.0001,221
1110,0.0001,830
1111,0.0001,832
1112,0.0001,31
1113,0.0001,959
1114,0.0001,140
1115,0.0001,3360
1116,0.0001,850
1117,0.0001,220
1118,0.0001,766
1119,0.0001,1654
1120,0.0001,1883
1121,0.0001,1946
1122,0.0001,108
1123,0.0001,62
1124,0.0001,93
1125,0.0001,73
1126,0.0001,926
1127,0.0001,146
1128,0.0001,200
1129,0.0001,147
1130,0.0001,933
1131,0.0001,117
1132,0.0001,794
1133,0.0001,55
1134,0.0001,46
1135,0.0001,65
1136,0.0001,212
1137,0.0001,1015
1138,0.0001,833
1139,0.0001,987
1140,0.0001,1077
1141,0.0001,884
1142,0.0001,712
1143,0.0001,62
1144,0.0001,908
1145,0.0001,2215
1146,0.0001,678
1147,0.0001,992
1148,0.0001,31
1149,0.0001,768
1150,0.0001,164
1151,0.0001,46
1152,0.0001,124
1153,0.0001,940
1154,0.0001,0
1155,0.0001,6165
1156,0.0001,792
1157,0.0001,1698
1158,0.0001,77
1159,0.0001,255
1160,0.0001,751
1161,0.0001,31
1162,0.0001,0
1163,0.0001,92
1164,0.0001,314
1165,0.0001,145
1166,0.0001,171
1167,0.0001,218
1168,0.0001,2445
1169,0.0001,865
1170,0.0001,144
1171,0.0001,31
1172,0.0001,678
1173,0.0001,108
1174,0.0001,31
1175,0.0001,16
1176,0.0001,109
1177,0.0001,860
1178,0.0001,54
1179,0.0001,131
1180,0.0001,3537
1181,0.0001,817
1182,0.0001,835
1183,0.0001,902
1184,0.0001,47
1185,0.0001,109
1186,0.0001,2499
1187,0.0001,1721
1188,0.0001,1022
1189,0.0001,101
1190,0.0001,145
1191,0.0001,263
1192,0.0001,674
1193,0.0001,2941
1194,0.0001,110
1195,0.0001,693
1196,0.0001,137
1197,0.0001,1482
1198,0.0001,1007
1199,0.0001,1545
1200,0.0001,3099
1201,0.0001,171
1202,0.0001,651
1203,0.0001,1163
1204,0.0001,0
1205,0.0001,907
1206,0.0001,1540
1207,0.0001,154
1208,0.0001,62
1209,0.0001,176
1210,0.0001,0
1211,0.0001,903
1212,0.0001,735
1213,0.0001,62
1214,0.0001,315
1215,0.0001,92
1216,0.0001,984
1217,0.0001,106
1218,0.0001,170
1219,0.0001,0
1220,0.0001,154
1221,0.0001,612
1222,0.0001,246
1223,0.0001,3126
1224,0.0001,219
1225,0.0001,62
1226,0.0001,162
1227,0.0001,1458
1228,0.0001,109
1229,0.0001,149
1230,0.0001,765
1231,0.0001,39
1232,0.0001,170
1233,0.0001,98
1234,0.0001,31
1235,0.0001,1413
1236,0.0001,239
1237,0.0001,0
1238,0.0001,93
1239,0.0001,790
1240,0.0001,201
1241,0.0001,1583
1242,0.0001,2325
1243,0.0001,3794
1244,0.0001,1623
1245,0.0001,62
1246,0.0001,62
1247,0.0001,2476
1248,0.0001,891
1249,0.0001,1991
1250,0.0001,963
1251,0.0001,1384
1252,0.0001,100
1253,0.0001,2392
1254,0.0001,3961
1255,0.0001,128
1256,0.0001,208
1257,0.0001,219
1258,0.0001,85
1259,0.0001,1068
1260,0.0001,147
1261,0.0001,123
1262,0.0001,77
1263,0.0001,103
1264,0.0001,938
1265,0.0001,193
1266,0.0001,814
1267,0.0001,927
1268,0.0001,2484
1269,0.0001,962
1270,0.0001,221
1271,0.0001,920
1272,0.0001,94
1273,0.0001,93
1274,0.0001,1072
1275,0.0001,2376
1276,0.0001,62
1277,0.0001,4103
1278,0.0001,216
1279,0.0001,922
1280,0.0001,924
1281,0.0001,62
1282,0.0001,54
1283,0.0001,92
1284,0.0001,940
1285,0.0001,0
1286,0.0001,953
1287,0.0001,93
1288,0.0001,105
1289,0.0001,0
1290,0.0001,1948
1291,0.0001,799
1292,0.0001,0
1293,0.0001,172
1294,0.0001,633
1295,0.0001,1174
1296,0.0001,881
1297,0.0001,93
1298,0.0001,31
1299,0.0001,1100
1300,0.0001,16
1301,0.0001,175
1302,0.0001,78
1303,0.0001,877
1304,0.0001,784
1305,0.0001,157
1306,0.0001,47
1307,0.0001,0
1308,0.0001,228
1309,0.0001,280
1310,0.0001,840
1311,0.0001,186
1312,0.0001,173
1313,0.0001,1101
1314,0.0001,108
1315,0.0001,0
1316,0.0001,242
1317,0.0001,223
1318,0.0001,125
1319,0.0001,82
1320,0.0001,206
1321,0.0001,1483
1322,0.0001,54
1323,0.0001,1409
1324,0.0001,3124
1325,0.0001,46
1326,0.0001,2381
1327,0.0001,0
1328,0.0001,154
1329,0.0001,141
1330,0.0001,374
1331,0.0001,1369
1332,0.0001,1647
1333,0.0001,154
1334,0.0001,85
1335,0.0001,31
1336,0.0001,41
1337,0.0001,1719
1338,0.0001,768
1339,0.0001,93
1340,0.0001,1046
1341,0.0001,123
1342,0.0001,2454
1343,0.0001,922
1344,0.0001,2088
1345,0.0001,801
1346,0.0001,1526
1347,0.0001,811
1348,0.0001,742
1349,0.0001,62
1350,0.0001,0
1351,0.0001,863
1352,0.0001,180
1353,0.0001,793
1354,0.0001,243
1355,0.0001,94
1356,0.0001,39
1357,0.0001,93
1358,0.0001,679
1359,0.0001,1550
1360,0.0001,102
1361,0.0001,697
1362,0.0001,758
1363,0.0001,830
1364,0.0001,46
1365,0.0001,155
1366,0.0001,93
1367,0.0001,232
1368,0.0001,848
1369,0.0001,3901
1370,0.0001,16
1371,0.0001,3142
1372,0.0001,247
1373,0.0001,88
1374,0.0001,185
1375,0.0001,135
1376,0.0001,62
1377,0.0001,63
1378,0.0001,31
1379,0.0001,909
1380,0.0001,69
1381,0.0001,1411
1382,0.0001,4591
1383,0.0001,794
1384,0.0001,123
1385,0.0001,226
1386,0.0001,75
1387,0.0001,2005
1388,0.0001,0
1389,0.0001,140
1390,0.0001,1509
1391,0.0001,310
1392,0.0001,784
1393,0.0001,799
1394,0.0001,93
1395,0.0001,741
1396,0.0001,181
1397,0.0001,62
1398,0.0001,2450
1399,0.0001,201
1400,0.0001,108
1401,0.0001,772
1402,0.0001,92
1403,0.0001,819
1404,0.0001,1053
1405,0.0001,176
1406,0.0001,139
1407,0.0001,62
1408,0.0001,93
1409,0.0001,94
1410,0.0001,77
1411,0.0001,94
1412,0.0001,1026
1413,0.0001,93
1414,0.0001,0
1415,0.0001,268
1416,0.0001,126
1417,0.0001,108
1418,0.0001,905
1419,0.0001,62
1420,0.0001,1467
1421,0.0001,830
1422,0.0001,4019
1423,0.0001,6176
1424,0.0001,139
1425,0.0001,2366
1426,0.0001,23
1427,0.0001,970
1428,0.0001,77
1429,0.0001,147
1430,0.0001,170
1431,0.0001,47
1432,0.0001,218
1433,0.0001,207
1434,0.0001,859
1435,0.0001,943
1436,0.0001,221
1437,0.0001,150
1438,0.0001,4507
1439,0.0001,226
1440,0.0001,93
1441,0.0001,937
1442,0.0001,100
1443,0.0001,187
1444,0.0001,991
1445,0.0001,848
1446,0.0001,886
1447,0.0001,303
1448,0.0001,139
1449,0.0001,1086
1450,0.0001,868
1451,0.0001,177
1452,0.0001,2269
1453,0.0001,31
1454,0.0001,874
1455,0.0001,2754
1456,0.0001,899
1457,0.0001,0
1458,0.0001,830
1459,0.0001,2668
1460,0.0001,764
